TRAVEL_ID,TRAVELER_ID,TRAVEL_PURPOSE,MVMN_NM,AGE_GRP,GENDER,TRAVEL_STYL_1,TRAVEL_MOTIVE_1,TRAVEL_STATUS_ACCOMPANY,TRAVEL_STATUS_DAYS,VISIT_AREA_NM,ROAD_ADDR,X_COORD,Y_COORD
c_c011995,c011995,21;22;26;,자가용,20,여,6,1.0,3인 이상 여행(가족 외),1,격포어촌계회센터 A동,전북 부안군,126.4702994,35.62343241
c_c011995,c011995,21;22;26;,자가용,20,여,6,1.0,3인 이상 여행(가족 외),1,내소사,전북 부안군,126.5874423,35.6179889
c_c011995,c011995,21;22;26;,자가용,20,여,6,1.0,3인 이상 여행(가족 외),1,채석강,전북 부안군,126.4660641,35.62423568
c_c011995,c011995,21;22;26;,자가용,20,여,6,1.0,3인 이상 여행(가족 외),1,마르,전북 부안군,126.4670083,35.60703625
c_c011995,c011995,21;22;26;,자가용,20,여,6,1.0,3인 이상 여행(가족 외),1,이디야 부안내소사점,전북 부안군,126.5888366,35.61167747
c_c008882,c008882,2;6;,자가용,40,남,1,3.0,자녀 동반 여행,1,궁촌마을,경기 용인시,127.1647408,37.23969502
c_c008882,c008882,2;6;,자가용,40,남,1,3.0,자녀 동반 여행,1,예당호휴게소,충남 예산군,126.7970919,36.63314963
c_c008882,c008882,2;6;,자가용,40,남,1,3.0,자녀 동반 여행,1,대흥식당,충남 예산군,126.8147673,36.62920621
c_c012638,c012638,26;1;22;7;24;6;6;9;,자가용,20,여,4,3.0,2인 여행(가족 외),2,11번가,광주 동구,126.9174054,35.14706068
c_c012638,c012638,26;1;22;7;24;6;6;9;,자가용,20,여,4,3.0,2인 여행(가족 외),2,궁전제과 충장점,광주 동구,126.9176329,35.14772424
c_c012638,c012638,26;1;22;7;24;6;6;9;,자가용,20,여,4,3.0,2인 여행(가족 외),2,더플레인,광주 동구,126.9193301,35.14938028
c_c012638,c012638,26;1;22;7;24;6;6;9;,자가용,20,여,4,3.0,2인 여행(가족 외),2,마요네즈 구시청점,광주 동구,126.916852,35.14520169
c_c012638,c012638,26;1;22;7;24;6;6;9;,자가용,20,여,4,3.0,2인 여행(가족 외),2,국립아시아문화전당,광주 동구,126.9213535,35.14733372
c_c012638,c012638,26;1;22;7;24;6;6;9;,자가용,20,여,4,3.0,2인 여행(가족 외),2,구시청사거리,광주 동구,126.9172316,35.14526505
c_c012638,c012638,26;1;22;7;24;6;6;9;,자가용,20,여,4,3.0,2인 여행(가족 외),2,청춘덮밥,광주 동구,126.916223,35.14859939
c_c012638,c012638,26;1;22;7;24;6;6;9;,자가용,20,여,4,3.0,2인 여행(가족 외),2,무등갤러리,광주 동구,126.9182023,35.15015559
c_c012638,c012638,26;1;22;7;24;6;6;9;,자가용,20,여,4,3.0,2인 여행(가족 외),2,목포종합버스터미널,전남 목포시,126.4178119,34.81274021
c_c012638,c012638,26;1;22;7;24;6;6;9;,자가용,20,여,4,3.0,2인 여행(가족 외),2,리젠시,광주 동구,126.9186599,35.14136222
c_c011983,c011983,22;23;26;4;,자가용,20,여,4,3.0,3인 이상 여행(가족 외),2,여수해상케이블카,전남 여수시,127.741531,34.73059148
c_c011983,c011983,22;23;26;4;,자가용,20,여,4,3.0,3인 이상 여행(가족 외),2,노랑고래찹쌀꽈배기 여수중앙점,전남 여수시,127.7357999,34.74130238
c_c011983,c011983,22;23;26;4;,자가용,20,여,4,3.0,3인 이상 여행(가족 외),2,벌곡휴게소 논산방향,충남 논산시,127.2734138,36.21799989
c_c011983,c011983,22;23;26;4;,자가용,20,여,4,3.0,3인 이상 여행(가족 외),2,여수딸기앙모찌 돌산점,전남 여수시,127.7451182,34.72639432
c_c011983,c011983,22;23;26;4;,자가용,20,여,4,3.0,3인 이상 여행(가족 외),2,롯데마트 여수점,전남 여수시,127.721515,34.7285267
c_c011983,c011983,22;23;26;4;,자가용,20,여,4,3.0,3인 이상 여행(가족 외),2,라마다 여수해상짚트랙,전남 여수시,127.7481735,34.71674777
c_c011983,c011983,22;23;26;4;,자가용,20,여,4,3.0,3인 이상 여행(가족 외),2,아모르펜션,전남 여수시,127.7215877,34.64231952
c_c011983,c011983,22;23;26;4;,자가용,20,여,4,3.0,3인 이상 여행(가족 외),2,여수수산물특화시장,전남 여수시,127.7329396,34.73692442
c_c011983,c011983,22;23;26;4;,자가용,20,여,4,3.0,3인 이상 여행(가족 외),2,순심원,전남 여수시,127.7344752,34.73980865
c_c012367,c012367,1;2;3;4;5;,자가용,20,여,1,2.0,나홀로 여행,1,천안역,충남 천안시,127.1469567,36.80908431
c_c012367,c012367,1;2;3;4;5;,자가용,20,여,1,2.0,나홀로 여행,1,신세계백화점 천안아산점,충남 천안시,127.1560663,36.81948953
b_b006673,b006673,22;26;21;24;,자가용,40,여,1,2.0,2인 여행(가족 외),1,오스갤러리,전북 완주군,127.2397998,35.9048306
b_b006673,b006673,22;26;21;24;,자가용,40,여,1,2.0,2인 여행(가족 외),1,서울 중랑구 용마산로 616,서울특별시 중랑구,127.1012262,37.60493329
b_b006673,b006673,22;26;21;24;,자가용,40,여,1,2.0,2인 여행(가족 외),1,이르리,전북 전주시,127.1528472,35.8137956
b_b006673,b006673,22;26;21;24;,자가용,40,여,1,2.0,2인 여행(가족 외),1,영숙백숙,전북 완주군,127.2764331,35.97061988
b_b006673,b006673,22;26;21;24;,자가용,40,여,1,2.0,2인 여행(가족 외),1,전동성당,전북 전주시,127.1492215,35.8133288
b_b006673,b006673,22;26;21;24;,자가용,40,여,1,2.0,2인 여행(가족 외),1,연화정도서관,전북 전주시,127.1234734,35.84904423
b_b006673,b006673,22;26;21;24;,자가용,40,여,1,2.0,2인 여행(가족 외),1,한벽굴,전북 전주시,127.1609963,35.81200497
c_c012881,c012881,1;,자가용,20,여,4,1.0,2인 여행(가족 외),2,성심당 본점,대전 중구,127.4272984,36.32766877
c_c012881,c012881,1;,자가용,20,여,4,1.0,2인 여행(가족 외),2,기안파인골드빌아파트,전북 익산시,127.0150768,35.9640699
c_c012881,c012881,1;,자가용,20,여,4,1.0,2인 여행(가족 외),2,아썸타워,대전 동구,127.4447137,36.33280322
c_c012881,c012881,1;,자가용,20,여,4,1.0,2인 여행(가족 외),2,갤러리아백화점 타임월드점,대전 서구,127.3781779,36.35181279
c_c012881,c012881,1;,자가용,20,여,4,1.0,2인 여행(가족 외),2,빌 라드알티오라,대전 서구,127.3888526,36.35826518
c_c012881,c012881,1;,자가용,20,여,4,1.0,2인 여행(가족 외),2,크라운호프 대전우송대점,대전 동구,127.446136,36.33417311
c_c012881,c012881,1;,자가용,20,여,4,1.0,2인 여행(가족 외),2,아썸타워,대전 동구,127.4447137,36.33280322
c_c012881,c012881,1;,자가용,20,여,4,1.0,2인 여행(가족 외),2,갤러리아백화점 타임월드점,대전 서구,127.3781779,36.35181279
c_c012881,c012881,1;,자가용,20,여,4,1.0,2인 여행(가족 외),2,벌곡휴게소주유소 논산방향,충남 논산시,127.2735806,36.21702982
c_c012881,c012881,1;,자가용,20,여,4,1.0,2인 여행(가족 외),2,멘야산다이메 대전점,대전 서구,127.3773357,36.35226153
c_c012881,c012881,1;,자가용,20,여,4,1.0,2인 여행(가족 외),2,식장산해돋이전망대,대전 동구,127.4799108,36.30200004
c_c012881,c012881,1;,자가용,20,여,4,1.0,2인 여행(가족 외),2,으능정이스카이로드,대전 중구,127.4282322,36.32837015
c_c002721,c002721,2;22;26;,자가용,40,여,1,1.0,3인 이상 여행(가족 외),2,청산수목원,충남 태안군,126.2973933,36.6865863
c_c002721,c002721,2;22;26;,자가용,40,여,1,1.0,3인 이상 여행(가족 외),2,숲속의정원 태안점,충남 태안군,126.3095647,36.73755925
c_c002721,c002721,2;22;26;,자가용,40,여,1,1.0,3인 이상 여행(가족 외),2,몽산포제빵소,충남 태안군,126.2823956,36.68786745
c_c002721,c002721,2;22;26;,자가용,40,여,1,1.0,3인 이상 여행(가족 외),2,코리아플라워파크,충남 태안군,126.3367816,36.50112249
c_c002721,c002721,2;22;26;,자가용,40,여,1,1.0,3인 이상 여행(가족 외),2,해피준,충남 태안군,126.1334696,36.73839964
c_c002721,c002721,2;22;26;,자가용,40,여,1,1.0,3인 이상 여행(가족 외),2,가장자리펜션,충남 태안군,126.3020928,36.642818
c_c002721,c002721,2;22;26;,자가용,40,여,1,1.0,3인 이상 여행(가족 외),2,신두리해안사구,충남 태안군,126.1964509,36.84461228
c_c002721,c002721,2;22;26;,자가용,40,여,1,1.0,3인 이상 여행(가족 외),2,진미각,충남 태안군,126.2739036,36.78579635
c_c002721,c002721,2;22;26;,자가용,40,여,1,1.0,3인 이상 여행(가족 외),2,청포대해수욕장,충남 태안군,126.3019349,36.6391315
c_c005656,c005656,27;3;4;5;9;,자가용,30,여,5,3.0,2인 가족 여행,1,백제문화제 공주행사장,충남 공주시,127.1274371,36.47021463
c_c005656,c005656,27;3;4;5;9;,자가용,30,여,5,3.0,2인 가족 여행,1,국립공주박물관,충남 공주시,127.1119704,36.46550084
c_c005656,c005656,27;3;4;5;9;,자가용,30,여,5,3.0,2인 가족 여행,1,공산성,충남 공주시,127.1262966,36.46324084
c_c005656,c005656,27;3;4;5;9;,자가용,30,여,5,3.0,2인 가족 여행,1,베이커리밤마을,충남 공주시,127.1229586,36.46468799
c_c005656,c005656,27;3;4;5;9;,자가용,30,여,5,3.0,2인 가족 여행,1,진흥각,충남 공주시,127.1235086,36.45267491
c_c008805,c008805,1;4;6;,자가용,30,여,7,3.0,2인 여행(가족 외),1,할머니딸곱창 둔산타임월드점,대전 서구,127.3758276,36.35118397
c_c008805,c008805,1;4;6;,자가용,30,여,7,3.0,2인 여행(가족 외),1,헌혈의집 둔산센터,대전 서구,127.3777921,36.3510408
c_c008805,c008805,1;4;6;,자가용,30,여,7,3.0,2인 여행(가족 외),1,홍도동다우갤러리휴리움아파트,대전 동구,127.4256083,36.34536758
c_c008955,c008955,1;24;27;4;,자가용,20,여,3,3.0,3대 동반 여행(친척 포함),1,김형제고기의철학 진천혁신도시점,충북 진천군,127.531313,36.90373844
c_c008955,c008955,1;24;27;4;,자가용,20,여,3,3.0,3대 동반 여행(친척 포함),1,대한불교조계종 광명선원,충북 음성군,127.5872067,36.98553827
c_c008955,c008955,1;24;27;4;,자가용,20,여,3,3.0,3대 동반 여행(친척 포함),1,천년나무1단지아파트,충북 음성군,127.5455314,36.91573772
c_c002556,c002556,1;22;3;6;9;,대중교통 등,20,여,3,1.0,2인 여행(가족 외),3,롯데몰 진주점,경남 진주시,128.1399266,35.18010771
c_c002556,c002556,1;22;3;6;9;,대중교통 등,20,여,3,1.0,2인 여행(가족 외),3,카페프레생제르베,대전 서구,127.3870549,36.36691506
c_c002556,c002556,1;22;3;6;9;,대중교통 등,20,여,3,1.0,2인 여행(가족 외),3,무지개 해안도로,경남 사천시,128.0388236,34.99696408
c_c002556,c002556,1;22;3;6;9;,대중교통 등,20,여,3,1.0,2인 여행(가족 외),3,대청호자연수변공원,대전 동구,127.4747047,36.37265481
c_c002556,c002556,1;22;3;6;9;,대중교통 등,20,여,3,1.0,2인 여행(가족 외),3,cafe AAM,경남 진주시,128.106195,35.20025268
c_c002556,c002556,1;22;3;6;9;,대중교통 등,20,여,3,1.0,2인 여행(가족 외),3,용띠네,경남 사천시,128.0823729,34.93629162
c_c002556,c002556,1;22;3;6;9;,대중교통 등,20,여,3,1.0,2인 여행(가족 외),3,정관휴먼시아2단지아파트,부산 기장군,129.1643396,35.33252351
c_c002556,c002556,1;22;3;6;9;,대중교통 등,20,여,3,1.0,2인 여행(가족 외),3,박가네,대전 동구,127.4446121,36.34627976
c_c002556,c002556,1;22;3;6;9;,대중교통 등,20,여,3,1.0,2인 여행(가족 외),3,블레스롤 대전엑스포점,대전 유성구,127.4053393,36.37730441
c_c002556,c002556,1;22;3;6;9;,대중교통 등,20,여,3,1.0,2인 여행(가족 외),3,동래역 부산1호선,부산 동래구,129.0784744,35.20561607
c_c002556,c002556,1;22;3;6;9;,대중교통 등,20,여,3,1.0,2인 여행(가족 외),3,주순희 찌개마을시골촌 대전송촌점,대전 대덕구,127.4382187,36.36589847
c_c002556,c002556,1;22;3;6;9;,대중교통 등,20,여,3,1.0,2인 여행(가족 외),3,사천선진리성,경남 사천시,128.0412952,35.04401392
c_c002556,c002556,1;22;3;6;9;,대중교통 등,20,여,3,1.0,2인 여행(가족 외),3,진주시외버스터미널,경남 진주시,128.0893767,35.19132007
c_c002556,c002556,1;22;3;6;9;,대중교통 등,20,여,3,1.0,2인 여행(가족 외),3,이응노미술관,대전 서구,127.3870457,36.36685742
c_c002556,c002556,1;22;3;6;9;,대중교통 등,20,여,3,1.0,2인 여행(가족 외),3,숙소,대전 동구,127.4408207,36.35145329
c_c002556,c002556,1;22;3;6;9;,대중교통 등,20,여,3,1.0,2인 여행(가족 외),3,대전신세계 아트앤사이언스,대전 유성구,127.3813771,36.37524213
c_c002556,c002556,1;22;3;6;9;,대중교통 등,20,여,3,1.0,2인 여행(가족 외),3,산청휴게소 통영방향,경남 산청군,127.9370245,35.33350464
c_c002556,c002556,1;22;3;6;9;,대중교통 등,20,여,3,1.0,2인 여행(가족 외),3,더휴식 노크인호텔 대전지점,대전 동구,127.4393481,36.35075463
c_c002556,c002556,1;22;3;6;9;,대중교통 등,20,여,3,1.0,2인 여행(가족 외),3,브라운도트 삼천포항점,경남 사천시,128.0722231,34.92836152
c_c009097,c009097,22;,자가용,30,여,3,3.0,부모 동반 여행,1,대복회관,전남 장흥군,126.9050169,34.68338721
c_c009097,c009097,22;,자가용,30,여,3,3.0,부모 동반 여행,1,정남진편백숲우드랜드,전남 장흥군,126.9337823,34.66811886
c_c009097,c009097,22;,자가용,30,여,3,3.0,부모 동반 여행,1,카페청,전남 강진군,126.770899,34.64442125
c_c002632,c002632,10;23;4;,대중교통 등,30,남,1,8.0,나홀로 여행,2,대전역,대전 동구,127.4341122,36.33229969
c_c002632,c002632,10;23;4;,대중교통 등,30,남,1,8.0,나홀로 여행,2,스탕달호텔,대전 유성구,127.3446325,36.35684728
c_c002632,c002632,10;23;4;,대중교통 등,30,남,1,8.0,나홀로 여행,2,서울역,서울 용산구,126.9706069,37.55467884
c_c002632,c002632,10;23;4;,대중교통 등,30,남,1,8.0,나홀로 여행,2,소나무집,대전 중구,127.4305142,36.32695251
c_c002632,c002632,10;23;4;,대중교통 등,30,남,1,8.0,나홀로 여행,2,대전천,대전 중구,127.4506635,36.30532927
c_c002632,c002632,10;23;4;,대중교통 등,30,남,1,8.0,나홀로 여행,2,스탕달호텔,대전 유성구,127.3446325,36.35684728
c_c002632,c002632,10;23;4;,대중교통 등,30,남,1,8.0,나홀로 여행,2,성심당 본점,대전 중구,127.4272984,36.32766877
c_c002632,c002632,10;23;4;,대중교통 등,30,남,1,8.0,나홀로 여행,2,대전역,대전 동구,127.4341122,36.33229969
c_c002632,c002632,10;23;4;,대중교통 등,30,남,1,8.0,나홀로 여행,2,규히바치,대전 유성구,127.3507407,36.35844891
c_c005072,c005072,22;26;4;,대중교통 등,50,여,3,3.0,2인 가족 여행,1,솜씨만두,전북 정읍시,126.855935,35.56496407
c_c005072,c005072,22;26;4;,대중교통 등,50,여,3,3.0,2인 가족 여행,1,포레스트베이,전북 정읍시,126.8599069,35.50614974
c_c005738,c005738,1;28;3;4;8;,자가용,20,여,2,7.0,나홀로 여행,1,미르섬,충남 공주시,127.1284189,36.46749207
c_c005738,c005738,1;28;3;4;8;,자가용,20,여,2,7.0,나홀로 여행,1,낙낙카페,충남 공주시,127.122885,36.45623335
c_c005738,c005738,1;28;3;4;8;,자가용,20,여,2,7.0,나홀로 여행,1,베이커리밤마을,충남 공주시,127.1229586,36.46468799
c_c005738,c005738,1;28;3;4;8;,자가용,20,여,2,7.0,나홀로 여행,1,북경탕수육 공주점,충남 공주시,127.1249403,36.45510296
c_c008109,c008109,2;,자가용,20,남,6,2.0,나홀로 여행,1,광주호호수생태원,광주 북구,127.0011517,35.18420768
c_c008109,c008109,2;,자가용,20,남,6,2.0,나홀로 여행,1,염주맨션,광주 서구,126.8811097,35.14275445
c_c008109,c008109,2;,자가용,20,남,6,2.0,나홀로 여행,1,황칠중화요리,전남 담양군,127.003788,35.18866663
c_c011932,c011932,28;5;,대중교통 등,20,여,1,6.0,3인 이상 여행(가족 외),1,대둔산도립공원,충청남도 논산시,127.3092227,36.14039125
c_c011932,c011932,28;5;,대중교통 등,20,여,1,6.0,3인 이상 여행(가족 외),1,진영휴게소 순천방향,경남 김해시,128.7160145,35.2800834
c_c004083,c004083,1;22;3;,자가용,30,남,5,3.0,3인 이상 여행(가족 외),2,카페196,전북 군산시,126.7164294,35.9888532
c_c004083,c004083,1;22;3;,자가용,30,남,5,3.0,3인 이상 여행(가족 외),2,그린장미아파트,전북 군산시,126.7190201,35.97816887
c_c004083,c004083,1;22;3;,자가용,30,남,5,3.0,3인 이상 여행(가족 외),2,은파호수공원,전북 군산시,126.6898948,35.95542207
c_c004083,c004083,1;22;3;,자가용,30,남,5,3.0,3인 이상 여행(가족 외),2,광장해물왕파전,전북 군산시,126.6928372,35.95126953
c_c004083,c004083,1;22;3;,자가용,30,남,5,3.0,3인 이상 여행(가족 외),2,진포해양테마공원,전북 군산시,126.7174558,35.98930083
c_c004083,c004083,1;22;3;,자가용,30,남,5,3.0,3인 이상 여행(가족 외),2,죽전휴게소 서울방향,경기 용인시,127.1047768,37.33240262
c_c004083,c004083,1;22;3;,자가용,30,남,5,3.0,3인 이상 여행(가족 외),2,기흥휴게소 부산방향,경기 용인시,127.1045697,37.23501853
c_c004083,c004083,1;22;3;,자가용,30,남,5,3.0,3인 이상 여행(가족 외),2,지린성,전북 군산시,126.7139609,35.97965477
c_c004083,c004083,1;22;3;,자가용,30,남,5,3.0,3인 이상 여행(가족 외),2,비스트모텔,전북 전주시,127.1320872,35.83654726
c_c009020,c009020,22;28;,자가용,40,남,2,2.0,자녀 동반 여행,1,내장산국립공원,전북 정읍시,126.9055158,35.48586235
c_c009020,c009020,22;28;,자가용,40,남,2,2.0,자녀 동반 여행,1,탄천휴게소 논산방향,충남 공주시,127.070032,36.31922175
c_c009020,c009020,22;28;,자가용,40,남,2,2.0,자녀 동반 여행,1,어아뜰,전북 정읍시,126.864223,35.55345869
c_c009020,c009020,22;28;,자가용,40,남,2,2.0,자녀 동반 여행,1,전주왱이콩나물국밥전문점,전북 전주시,127.1491855,35.81834436
c_c005061,c005061,6;,자가용,40,남,2,8.0,자녀 동반 여행,1,서가면옥,전남 담양군,126.9849683,35.3230203
c_c005061,c005061,6;,자가용,40,남,2,8.0,자녀 동반 여행,1,딜라이트 담양,전남 담양군,126.9552107,35.33691061
c_c005061,c005061,6;,자가용,40,남,2,8.0,자녀 동반 여행,1,대촌제빵소,광주 남구,126.830102,35.08302509
c_c014387,c014387,22;26;,자가용,30,남,2,5.0,2인 가족 여행,1,이성당 본점,전북 군산시,126.7112634,35.98720064
c_c014387,c014387,22;26;,자가용,30,남,2,5.0,2인 가족 여행,1,선유도,전북 군산시,126.4105059,35.81068906
c_c003905,c003905,2;21;22;23;7;,대중교통 등,20,여,2,5.0,2인 여행(가족 외),2,서울고속버스터미널(경부),서울 서초구,127.0069895,37.50607506
c_c003905,c003905,2;21;22;23;7;,대중교통 등,20,여,2,5.0,2인 여행(가족 외),2,몽노래연습장,대전 유성구,127.3396062,36.34596825
c_c003905,c003905,2;21;22;23;7;,대중교통 등,20,여,2,5.0,2인 여행(가족 외),2,콤마칵테일바,대전 서구,127.3764074,36.35035667
c_c003905,c003905,2;21;22;23;7;,대중교통 등,20,여,2,5.0,2인 여행(가족 외),2,대전복합터미널,대전 동구,127.4367522,36.35032438
c_c003905,c003905,2;21;22;23;7;,대중교통 등,20,여,2,5.0,2인 여행(가족 외),2,멘무샤 대전복합터미널점,대전 동구,127.437404,36.35133851
c_c003905,c003905,2;21;22;23;7;,대중교통 등,20,여,2,5.0,2인 여행(가족 외),2,컨티뉴호텔 대전점,대전 서구,127.362805,36.35660063
c_c003905,c003905,2;21;22;23;7;,대중교통 등,20,여,2,5.0,2인 여행(가족 외),2,엑스포과학공원 한빛탑,대전 유성구,127.3880837,36.37662906
c_c003905,c003905,2;21;22;23;7;,대중교통 등,20,여,2,5.0,2인 여행(가족 외),2,대전복합터미널,대전 동구,127.4367522,36.35032438
c_c003905,c003905,2;21;22;23;7;,대중교통 등,20,여,2,5.0,2인 여행(가족 외),2,한밭수목원,대전 서구,127.3880376,36.36914318
c_c003905,c003905,2;21;22;23;7;,대중교통 등,20,여,2,5.0,2인 여행(가족 외),2,떡반집 본점,대전 서구,127.3749482,36.35225102
c_c003905,c003905,2;21;22;23;7;,대중교통 등,20,여,2,5.0,2인 여행(가족 외),2,경남아파트,대전 서구,127.369009,36.32177277
c_c003905,c003905,2;21;22;23;7;,대중교통 등,20,여,2,5.0,2인 여행(가족 외),2,성심당 본점,대전 중구,127.4272984,36.32766877
c_c003905,c003905,2;21;22;23;7;,대중교통 등,20,여,2,5.0,2인 여행(가족 외),2,서울고속버스터미널(경부),서울 서초구,127.0069895,37.50607506
c_c014285,c014285,1;12;2;4;6;,대중교통 등,20,여,1,1.0,나홀로 여행,1,국립세종수목원,세종특별자치시,127.2857888,36.49807102
c_c014285,c014285,1;12;2;4;6;,대중교통 등,20,여,1,1.0,나홀로 여행,1,호려울마을7단지대방디엠시티아파트,세종특별자치시,127.2868171,36.47667148
c_c014285,c014285,1;12;2;4;6;,대중교통 등,20,여,1,1.0,나홀로 여행,1,서울고속버스터미널(경부),서울 서초구,127.0069895,37.50607506
c_c014285,c014285,1;12;2;4;6;,대중교통 등,20,여,1,1.0,나홀로 여행,1,세종청사약국,세종특별자치시,127.263258,36.50527803
c_c012305,c012305,1;22;24;,대중교통 등,20,여,6,1.0,2인 여행(가족 외),1,한밭수목원,대전 서구,127.3880376,36.36914318
c_c012305,c012305,1;22;24;,대중교통 등,20,여,6,1.0,2인 여행(가족 외),1,이마트트레이더스 월평점,대전 서구,127.3629475,36.35777713
c_c012305,c012305,1;22;24;,대중교통 등,20,여,6,1.0,2인 여행(가족 외),1,갑천수상스포츠체험장,대전 유성구,127.3920586,36.37192368
c_c012305,c012305,1;22;24;,대중교통 등,20,여,6,1.0,2인 여행(가족 외),1,윤정식당,대전 유성구,127.3338902,36.35740767
c_c012305,c012305,1;22;24;,대중교통 등,20,여,6,1.0,2인 여행(가족 외),1,글로리데이즈,대전 유성구,127.3481307,36.36132138
c_c000745,c000745,21;22;4;,자가용,20,여,4,2.0,2인 가족 여행,2,죽녹원,전남 담양군,126.9859309,35.32783715
c_c000745,c000745,21;22;4;,자가용,20,여,4,2.0,2인 가족 여행,2,소노벨 변산,전북 부안군,126.4702675,35.63161947
c_c000745,c000745,21;22;4;,자가용,20,여,4,2.0,2인 가족 여행,2,전주한옥마을,전북 전주시,127.1525571,35.81482431
c_c000745,c000745,21;22;4;,자가용,20,여,4,2.0,2인 가족 여행,2,알갱,전남 담양군,126.9856201,35.3251998
c_c000745,c000745,21;22;4;,자가용,20,여,4,2.0,2인 가족 여행,2,바다마을,전북 부안군,126.4714673,35.62712557
c_c000745,c000745,21;22;4;,자가용,20,여,4,2.0,2인 가족 여행,2,투썸플레이스 김제터미널점,전북 김제시,126.8950664,35.80362486
c_c000745,c000745,21;22;4;,자가용,20,여,4,2.0,2인 가족 여행,2,소노벨 변산,전북 부안군,126.4702675,35.63161947
c_c000745,c000745,21;22;4;,자가용,20,여,4,2.0,2인 가족 여행,2,고기 구워먹는 집,충남 아산시,126.9998566,36.78952634
c_c000745,c000745,21;22;4;,자가용,20,여,4,2.0,2인 가족 여행,2,담양관방제림,전남 담양군,126.986002,35.32387128
c_c000745,c000745,21;22;4;,자가용,20,여,4,2.0,2인 가족 여행,2,남도예담,전남 담양군,126.9620631,35.33536356
c_c000745,c000745,21;22;4;,자가용,20,여,4,2.0,2인 가족 여행,2,이르리,전북 전주시,127.152887,35.81376761
c_c006704,c006704,12;22;23;26;4;,자가용,20,여,4,1.0,나홀로 여행,3,카페이목,충북 음성군,127.4655917,36.99562173
c_c006704,c006704,12;22;23;26;4;,자가용,20,여,4,1.0,나홀로 여행,3,의림지,충북 제천시,128.2105635,37.17317401
c_c006704,c006704,12;22;23;26;4;,자가용,20,여,4,1.0,나홀로 여행,3,미몽,충북 증평군,127.5862358,36.81270065
c_c006704,c006704,12;22;23;26;4;,자가용,20,여,4,1.0,나홀로 여행,3,동대문엽기떡볶이 제천중앙점,충북 제천시,128.212564,37.14108864
c_c006704,c006704,12;22;23;26;4;,자가용,20,여,4,1.0,나홀로 여행,3,은행나무길,충북 괴산군,127.7477123,36.76629341
c_c006704,c006704,12;22;23;26;4;,자가용,20,여,4,1.0,나홀로 여행,3,게으른악어,충북 충주시,128.0480754,36.92397605
c_c006704,c006704,12;22;23;26;4;,자가용,20,여,4,1.0,나홀로 여행,3,도토리묵밥,충북 음성군,127.5654524,36.92726132
c_c002072,c002072,21;24;3;4;,자가용,40,여,2,1.0,2인 여행(가족 외),2,1969양동통닭,광주 서구,126.9041903,35.15286293
c_c002072,c002072,21;24;3;4;,자가용,40,여,2,1.0,2인 여행(가족 외),2,김형제고기의철학 첨단점,광주 광산구,126.84887,35.21619885
c_c002072,c002072,21;24;3;4;,자가용,40,여,2,1.0,2인 여행(가족 외),2,사오 본점,광주 동구,126.9148984,35.14757272
c_c002072,c002072,21;24;3;4;,자가용,40,여,2,1.0,2인 여행(가족 외),2,임곡교,광주 광산구,126.7527247,35.20821875
c_c002072,c002072,21;24;3;4;,자가용,40,여,2,1.0,2인 여행(가족 외),2,주디마리,광주 북구,126.9128147,35.17507892
c_c002072,c002072,21;24;3;4;,자가용,40,여,2,1.0,2인 여행(가족 외),2,한남여산휴게소천안방향 제5호점,전북 익산시,127.1047183,36.04855174
c_c002072,c002072,21;24;3;4;,자가용,40,여,2,1.0,2인 여행(가족 외),2,궁전제과 충장본점,광주 동구,126.9176329,35.14772424
c_c009343,c009343,2;4;,자가용,40,여,5,2.0,자녀 동반 여행,1,논산선샤인랜드,충남 논산시,127.1066111,36.1024882
c_c009343,c009343,2;4;,자가용,40,여,5,2.0,자녀 동반 여행,1,뷰포인트,충남 논산시,127.1601021,36.17739145
c_c009343,c009343,2;4;,자가용,40,여,5,2.0,자녀 동반 여행,1,반월소바,충남 논산시,127.0824855,36.20293904
c_c012063,c012063,1;22;24;,자가용,30,남,1,3.0,2인 여행(가족 외),1,성성호수공원,충남 천안시,127.1367142,36.84891467
c_c012063,c012063,1;22;24;,자가용,30,남,1,3.0,2인 여행(가족 외),1,신사우물갈비,충남 천안시,127.1086925,36.81730752
c_c012063,c012063,1;22;24;,자가용,30,남,1,3.0,2인 여행(가족 외),1,고망고 신불당점,충남 천안시,127.1086023,36.81696518
c_c012334,c012334,2;3;26;,자가용,40,여,2,3.0,자녀 동반 여행,1,울소가덕한우식당,충북 청주시,127.5293735,36.56283304
c_c000586,c000586,23;26;3;4;6;,자가용,30,남,6,3.0,자녀 동반 여행,3,춘원회관,전북 남원시,127.3859595,35.40209657
c_c000586,c000586,23;26;3;4;6;,자가용,30,남,6,3.0,자녀 동반 여행,3,광한루원,전북 남원시,127.3797814,35.40391878
c_c000586,c000586,23;26;3;4;6;,자가용,30,남,6,3.0,자녀 동반 여행,3,더스위트호텔 남원,전북 남원시,127.4152404,35.4080545
c_c000586,c000586,23;26;3;4;6;,자가용,30,남,6,3.0,자녀 동반 여행,3,남원항공우주천문대,전북 남원시,127.3874033,35.39922215
c_c000586,c000586,23;26;3;4;6;,자가용,30,남,6,3.0,자녀 동반 여행,3,목월빵집,전남 구,127.4659026,35.21481626
